0.100,0.090,0.080,0.070,0.060,0.050,0.040,0.030,0.020,0.010
0.050,0.045,0.040,0.035,0.030,0.025,0.020,0.015,0.010,0.005
6.313751514800932,7.026366229193251,7.915815088487878,9.057886686453267,10.578894993648886,12.706204736432095,15.894544844102759,21.20494878954776,31.82051595375758,63.65674116287399
2.919985580355516,3.103976694590008,3.319764047848433,3.5782466377934443,3.896425359814114,4.302652729911275,4.848732214442598,5.642778356253851,6.964556718755855,9.92484320091807
2.3533634348018264,2.470806798928963,2.605426823077233,2.7625989631475254,2.9505104700830844,3.182446305284263,3.481908760323614,3.8960459343103246,4.540702858698419,5.84090929975643
2.13184678133629,2.2260995607834464,2.33287256045099,2.455891992597722,2.6007619950497762,2.7764451051977987,2.998527873206612,3.2976297278908793,3.7469473879811366,4.604094871415897
2.015048372669157,2.09783666673346,2.1909582554531037,2.2973923273223136,2.421584703654081,2.5705818366147395,2.7565085219094745,3.0028749738417986,3.3649299989072747,4.032142983557536
1.9431802803927816,2.0192007980903224,2.104306122125967,2.2010589287044833,2.3132632986955772,2.4469118487916806,2.6122418414558153,2.8289278624883316,3.142668403290985,3.707428021324907
1.894578605061305,1.9661529627203553,2.0460111084280057,2.136452902358583,2.2408792886140354,2.3646242510102993,2.516752422722736,2.7145730071842467,2.9979515668685277,3.4994832973505026
1.8595480375228424,1.9279855225663638,2.0041515414811726,2.090166021240524,2.1891548089460295,2.3060041350333704,2.4489849892217737,2.633814377102795,2.896459442760522,3.3553873313333957
1.8331129326536335,1.8992218197770547,1.97265265206599,2.0553948595816047,2.150375278205783,2.2621571627409915,2.398440984714667,2.573803977123152,2.8214379233005493,3.2498355440153697
1.8124611228107335,1.8767743880643775,1.9480994688688476,2.0283270177077566,2.120233533791387,2.2281388519649385,2.359314623683182,2.5274842438418212,2.763769457447889,3.169272667175838
1.7958848187036691,1.8587719826814884,1.9284268350739753,2.0066627580286505,2.0961388390624034,2.200985160082949,2.328139833459572,2.4906639332412848,2.7180791835355564,3.105806513221101
1.782287555649159,1.8440151176035513,1.912313324536226,1.9889335149527685,2.076440628871296,2.1788128296634177,2.302721683796426,2.4607001660848504,2.680997992996005,3.0545395883368704
1.7709333959867988,1.8316997683521612,1.8988744746955857,1.9741579705594605,2.0600380720186036,2.1603686564610127,2.2816035637381193,2.435845212096802,2.6503088378527013,3.012275838207184
1.7613101357748562,1.821266960508945,1.8874961445503944,1.9616556769433224,2.046169069352151,2.1447866879169273,2.2637812790096628,2.4148977275352577,2.624494067560231,2.97684273411266
1.7530503556925547,1.812316100719677,1.8777386650118317,1.9509400705923783,2.0342894122399,2.131449545559323,2.248540291609503,2.397005037839164,2.602480294995493,2.946712883338615
1.74588367627624,1.8045526349329075,1.8692790405906374,1.9416540692813422,2.024000181068585,2.1199052992210112,2.235358430530212,2.381545373485414,2.583487185267472,2.9207816223499967
1.7396067260750672,1.797755163722313,1.8618746839969618,1.9335297220153136,2.015002335515183,2.1098155778331806,2.223845307516468,2.3680547609123686,2.5669339837199097,2.8982305196347173
1.7340636066175354,1.7917540734299955,1.8553398772500485,1.9263620524744471,2.0070673214036363,2.10092204024096,2.213703251593603,2.356180007300151,2.552379630179453,2.878440472713585
1.729132811521367,1.7864172401786307,1.8495300396470569,1.9199915971807093,2.000017473535338,2.093024054408263,2.2047013507414865,2.345647533562372,2.539483190622288,2.860934606449914
1.7247182429207857,1.78164021961242,1.8443309416068048,1.914292445307544,1.9937126083195118,2.0859634472658364,2.196657745552605,2.3362421597020218,2.527977002740546,2.845339709776814
1.7207429028118775,1.7773393625925094,1.8396511415069043,1.9091638597621676,1.9880406406175102,2.079613844727662,2.1894272704724047,2.327792325061514,2.517648016044097,2.831359558017186
1.717144374380242,1.7734468873442248,1.8354165757325782,1.904524288515008,1.982910883474401,2.0738730679040147,2.1828926498742605,2.320159577520147,2.508324552898667,2.818756060596369
1.7138715277470473,1.7699072889610796,1.831566619438336,1.9003070071171548,1.9782491769088995,2.0686576104190406,2.1769581113153715,2.3132309601308547,2.4998667394943976,2.8073356837675227
1.7108820799094275,1.7666746813037781,1.8280511719596342,1.8964568967714632,1.973994288847133,2.0638985616280205,2.1715446760080677,2.306913404870355,2.4921594731575762,2.796939504772804
1.7081407612518986,1.7637108006211974,1.8248284689556018,1.892928027212705,1.9700952169260397,2.059538552753294,2.1665866344527562,2.301129542517781,2.4851071754106413,2.787435813675851
1.7056179197592727,1.7609834864194644,1.8218634183800189,1.8896818193127014,1.9665091387259173,2.055529438642871,2.162028873446588,2.29581452841749,2.478629823591159,2.7787145333289134
1.7032884457221265,1.7584655116122538,1.8191263196187275,1.8866856314827212,1.9631998356961518,2.0518305164802833,2.1578248239169913,2.2909136080837107,2.4726599119559487,2.7706829571216756
1.701130934265931,1.7561336717428855,1.8165918666924399,1.8839116600887011,1.9601364678397997,2.048407141795244,2.1539348676949626,2.286380229085487,2.4671400979674316,2.763262455461066
1.6991270265334972,1.7539680687418027,1.8142383646653792,1.8813360754282837,1.957292611370184,2.045229642132703,2.150325087835549,2.2821745614151845,2.4620213601503833,2.756385903670335
1.6972608943617378,1.7519515424205538,1.8120471079011007,1.8789383364405794,1.954645495788454,2.0422724563012373,2.1469662790897917,2.278262326870125,2.4572615424005697,2.7499956535670305
